"obsNsubID"	"obsID"	"GenusSpecies"	"Genus"	"Species"	"status"	"subObsID"	"sppdens_inv"	"sppdens_nat"	"spperc_inv"	"spperc_nat"	"MeasID_3"	"MeasID_4"	"MeasID_5"	"MeasID_6"	"MeasID_7"	"MeasID_8"	"MeasID_9"	"MeasID_10"	"MeasID_11"	"MeasID_12"	"MeasID_13"	"MeasID_14"	"MeasID_15"	"MeasID_16"	"MeasID_17"	"MeasID_18"
"115"	117	28	"Bromus hordeaceous"	"Bromus"	"hordeaceous"	"I"	1	NA	NA	NA	0	22.3399435995	NA	NA	NA	NA	NA	NA	NA	1.1873071688	2.52816994858636	NA	1.03257266666667	NA	NA	24.87398798715	NA
"116"	118	28	"Avena barbata"	"Avena"	"barbata"	"I"	2	NA	NA	NA	0	18.9	NA	NA	NA	NA	NA	NA	NA	1.24573613825	2.68903594	NA	NA	NA	NA	25.9937294842128	NA
"117"	119	28	"Lupinus bicolor"	"Lupinus"	"bicolor"	"N"	3	NA	NA	0	100	NA	NA	NA	NA	NA	NA	NA	NA	2.04462214544444	3.19858465315	NA	3.76040877776667	NA	1.32042	21.6830986685873	NA
"118"	120	29	"Bromus hordeaceous"	"Bromus"	"hordeaceous"	"I"	1	NA	NA	NA	0	22.3399435995	NA	NA	NA	NA	NA	NA	NA	1.1873071688	2.52816994858636	NA	1.03257266666667	NA	NA	24.87398798715	NA
"119"	121	29	"Avena barbata"	"Avena"	"barbata"	"I"	2	NA	NA	NA	0	18.9	NA	NA	NA	NA	NA	NA	NA	1.24573613825	2.68903594	NA	NA	NA	NA	25.9937294842128	NA
"120"	122	29	"Nassella pulchra"	"Nassella"	"pulchra"	"N"	3	NA	NA	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	45.5	NA
"121"	123	30	"Acacia longifolia"	"Acacia"	"longifolia"	"I"	1	NA	NA	100	0	NA	NA	NA	NA	NA	NA	NA	NA	2.96163914270732	2.87870568309176	1.7308569749	3.30978846153462	NA	2.63639589999667	10.1296377606941	3.018536825
"122"	124	30	"Stauracanthus spectabilis"	"Stauracanthus"	"spectabilis"	"N"	2	NA	NA	0	25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"123"	125	30	"Corema album"	"Corema"	"album"	"N"	3	NA	NA	1	16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"124"	126	31	"Rhamnus cathartica"	"Rhamnus"	"cathartica"	"I"	1	NA	NA	NA	0	21.6076094285714	NA	NA	NA	NA	NA	NA	NA	1.57079798752174	2.1966465209186	NA	NA	NA	NA	24.1748053016809	38.5
"125"	127	31	"Tilia americana"	"Tilia"	"americana"	"N"	2	NA	NA	NA	NA	NA	31.2	NA	NA	NA	NA	NA	NA	1.19835390522222	2.51861851851852	NA	NA	NA	0.4243665	27.5028916381452	24.3
"126"	128	31	"Quercus rubra"	"Quercus"	"rubra"	"N"	3	NA	NA	NA	NA	23.2264758761585	59.7478260869565	101.955	NA	83.8835	NA	NA	NA	1.88883861208443	1.9137141967259	1.062	1.15580101851852	NA	0.202142844497608	11.2796027793589	13.5692307692308
"127"	129	31	"Quercus alba"	"Quercus"	"alba"	"N"	4	NA	NA	NA	NA	23.2264758761585	59.7478260869565	101.955	NA	83.8835	NA	NA	NA	1.88883861208443	1.9137141967259	1.062	1.15580101851852	NA	0.202142844497608	11.2796027793589	13.5692307692308
"128"	130	31	"Prunus spp"	"Prunus"	"spp"	"N"	5	NA	NA	NA	NA	19.4013212861111	42.45	NA	NA	NA	NA	NA	NA	1.81764160534091	2.32307574338919	NA	NA	NA	0.09735	14.6187767245111	20.5095238095238
"129"	131	31	"Hammamelis virginiana"	"Hammamelis"	"virginiana"	"N"	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"130"	132	31	"Fraxinus spp"	"Fraxinus"	"spp"	"N"	7	NA	NA	NA	NA	18.6109473048889	47.2285714285714	NA	NA	NA	NA	NA	NA	1.77791141766667	2.20239656873229	NA	NA	NA	0.187435125	17.3833044067651	16.6
"131"	133	32	"Rhamnus cathartica"	"Rhamnus"	"cathartica"	"I"	1	NA	NA	NA	0	21.6076094285714	NA	NA	NA	NA	NA	NA	NA	1.57079798752174	2.1966465209186	NA	NA	NA	NA	24.1748053016809	38.5
"132"	134	32	"Tilia americana"	"Tilia"	"americana"	"N"	2	NA	NA	NA	NA	NA	31.2	NA	NA	NA	NA	NA	NA	1.19835390522222	2.51861851851852	NA	NA	NA	0.4243665	27.5028916381452	24.3
"133"	135	32	"Quercus rubra"	"Quercus"	"rubra"	"N"	3	NA	NA	NA	NA	23.2264758761585	59.7478260869565	101.955	NA	83.8835	NA	NA	NA	1.88883861208443	1.9137141967259	1.062	1.15580101851852	NA	0.202142844497608	11.2796027793589	13.5692307692308
"134"	136	32	"Quercus alba"	"Quercus"	"alba"	"N"	4	NA	NA	NA	NA	23.2264758761585	59.7478260869565	101.955	NA	83.8835	NA	NA	NA	1.88883861208443	1.9137141967259	1.062	1.15580101851852	NA	0.202142844497608	11.2796027793589	13.5692307692308
"135"	137	32	"Prunus spp"	"Prunus"	"spp"	"N"	5	NA	NA	NA	NA	19.4013212861111	42.45	NA	NA	NA	NA	NA	NA	1.81764160534091	2.32307574338919	NA	NA	NA	0.09735	14.6187767245111	20.5095238095238
"136"	138	32	"Hammamelis virginiana"	"Hammamelis"	"virginiana"	"N"	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"137"	139	32	"Fraxinus spp"	"Fraxinus"	"spp"	"N"	7	NA	NA	NA	NA	18.6109473048889	47.2285714285714	NA	NA	NA	NA	NA	NA	1.77791141766667	2.20239656873229	NA	NA	NA	0.187435125	17.3833044067651	16.6
"138"	140	33	"Prosopis glandulosa"	"Prosopis"	"glandulosa"	"I"	1	NA	NA	NA	NA	17	NA	NA	NA	NA	NA	NA	NA	4.30619767075	2.78500853846154	NA	NA	NA	0.7164585	10.2661604602727	NA
"139"	141	33	"\subtropical thorn woodland\ (Blair 1950, McMahan et al. 1984, McLendon 1991, Archer 1995)"	"subtropical thorn woodland"	NA	"N"	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"140"	142	34	"Centaurea maculosa"	"Centaurea"	"maculosa"	"I"	1	NA	NA	NA	NA	22.5194946284	NA	NA	NA	NA	NA	NA	NA	1.3259359595	2.48681983971304	NA	NA	NA	0.496401	21.5816449327325	19.3
"141"	143	34	"Stipa comata"	"Stipa"	"comata"	"N"	2	NA	NA	NA	NA	33.6619981153846	NA	NA	NA	NA	NA	NA	NA	1.72849487062963	1.83979712241017	NA	1.05568694444444	NA	NA	9.81537755621333	NA
"142"	144	34	"Pseudoroegneria spicata"	"Pseudoroegneria"	"spicata"	"N"	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"143"	145	34	"Pascopyron smithii"	"Pascopyron"	"smithii"	"N"	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"144"	146	34	"Festuca idahoensis"	"Festuca"	"idahoensis"	"N"	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.8607814495	1.66286667461478	NA	0.672903225806452	NA	NA	17.6692676430265	29.6
"145"	147	35	"Centaurea maculosa"	"Centaurea"	"maculosa"	"I"	1	NA	NA	NA	NA	22.5194946284	NA	NA	NA	NA	NA	NA	NA	1.3259359595	2.48681983971304	NA	NA	NA	0.496401	21.5816449327325	19.3
"146"	148	35	"Stipa comata"	"Stipa"	"comata"	"N"	2	NA	NA	NA	NA	33.6619981153846	NA	NA	NA	NA	NA	NA	NA	1.72849487062963	1.83979712241017	NA	1.05568694444444	NA	NA	9.81537755621333	NA
"147"	149	35	"Pseudoroegneria spicata"	"Pseudoroegneria"	"spicata"	"N"	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"148"	150	35	"Pascopyron smithii"	"Pascopyron"	"smithii"	"N"	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"149"	151	35	"Festuca idahoensis"	"Festuca"	"idahoensis"	"N"	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.8607814495	1.66286667461478	NA	0.672903225806452	NA	NA	17.6692676430265	29.6
"150"	152	36	"Centaurea maculosa"	"Centaurea"	"maculosa"	"I"	1	NA	NA	NA	NA	22.5194946284	NA	NA	NA	NA	NA	NA	NA	1.3259359595	2.48681983971304	NA	NA	NA	0.496401	21.5816449327325	19.3
"151"	153	36	"Stipa comata"	"Stipa"	"comata"	"N"	2	NA	NA	NA	NA	33.6619981153846	NA	NA	NA	NA	NA	NA	NA	1.72849487062963	1.83979712241017	NA	1.05568694444444	NA	NA	9.81537755621333	NA
"152"	154	36	"Pseudoroegneria spicata"	"Pseudoroegneria"	"spicata"	"N"	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"153"	155	36	"Pascopyron smithii"	"Pascopyron"	"smithii"	"N"	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"154"	156	36	"Festuca idahoensis"	"Festuca"	"idahoensis"	"N"	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.8607814495	1.66286667461478	NA	0.672903225806452	NA	NA	17.6692676430265	29.6
"155"	157	37	"Centaurea maculosa"	"Centaurea"	"maculosa"	"I"	1	NA	NA	NA	NA	22.5194946284	NA	NA	NA	NA	NA	NA	NA	1.3259359595	2.48681983971304	NA	NA	NA	0.496401	21.5816449327325	19.3
"156"	158	37	"Stipa comata"	"Stipa"	"comata"	"N"	2	NA	NA	NA	NA	33.6619981153846	NA	NA	NA	NA	NA	NA	NA	1.72849487062963	1.83979712241017	NA	1.05568694444444	NA	NA	9.81537755621333	NA
"157"	159	37	"Pseudoroegneria spicata"	"Pseudoroegneria"	"spicata"	"N"	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"158"	160	37	"Pascopyron smithii"	"Pascopyron"	"smithii"	"N"	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"159"	161	37	"Festuca idahoensis"	"Festuca"	"idahoensis"	"N"	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.8607814495	1.66286667461478	NA	0.672903225806452	NA	NA	17.6692676430265	29.6
"160"	162	38	"Centaurea maculosa"	"Centaurea"	"maculosa"	"I"	1	NA	NA	NA	NA	22.5194946284	NA	NA	NA	NA	NA	NA	NA	1.3259359595	2.48681983971304	NA	NA	NA	0.496401	21.5816449327325	19.3
"161"	163	38	"Stipa comata"	"Stipa"	"comata"	"N"	2	NA	NA	NA	NA	33.6619981153846	NA	NA	NA	NA	NA	NA	NA	1.72849487062963	1.83979712241017	NA	1.05568694444444	NA	NA	9.81537755621333	NA
"162"	164	38	"Pseudoroegneria spicata"	"Pseudoroegneria"	"spicata"	"N"	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"163"	165	38	"Pascopyron smithii"	"Pascopyron"	"smithii"	"N"	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"164"	166	38	"Festuca idahoensis"	"Festuca"	"idahoensis"	"N"	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.8607814495	1.66286667461478	NA	0.672903225806452	NA	NA	17.6692676430265	29.6
"165"	167	39	"Centaurea maculosa"	"Centaurea"	"maculosa"	"I"	1	NA	NA	NA	NA	22.5194946284	NA	NA	NA	NA	NA	NA	NA	1.3259359595	2.48681983971304	NA	NA	NA	0.496401	21.5816449327325	19.3
"166"	168	39	"Stipa comata"	"Stipa"	"comata"	"N"	2	NA	NA	NA	NA	33.6619981153846	NA	NA	NA	NA	NA	NA	NA	1.72849487062963	1.83979712241017	NA	1.05568694444444	NA	NA	9.81537755621333	NA
"167"	169	39	"Pseudoroegneria spicata"	"Pseudoroegneria"	"spicata"	"N"	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"168"	170	39	"Pascopyron smithii"	"Pascopyron"	"smithii"	"N"	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"169"	171	39	"Festuca idahoensis"	"Festuca"	"idahoensis"	"N"	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.8607814495	1.66286667461478	NA	0.672903225806452	NA	NA	17.6692676430265	29.6
"170"	172	40	"Centaurea maculosa"	"Centaurea"	"maculosa"	"I"	1	NA	NA	NA	NA	22.5194946284	NA	NA	NA	NA	NA	NA	NA	1.3259359595	2.48681983971304	NA	NA	NA	0.496401	21.5816449327325	19.3
"171"	173	40	"Stipa comata"	"Stipa"	"comata"	"N"	2	NA	NA	NA	NA	33.6619981153846	NA	NA	NA	NA	NA	NA	NA	1.72849487062963	1.83979712241017	NA	1.05568694444444	NA	NA	9.81537755621333	NA
"172"	174	40	"Pseudoroegneria spicata"	"Pseudoroegneria"	"spicata"	"N"	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"173"	175	40	"Pascopyron smithii"	"Pascopyron"	"smithii"	"N"	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"174"	176	40	"Festuca idahoensis"	"Festuca"	"idahoensis"	"N"	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.8607814495	1.66286667461478	NA	0.672903225806452	NA	NA	17.6692676430265	29.6
"175"	177	41	"Centaurea maculosa"	"Centaurea"	"maculosa"	"I"	1	NA	NA	NA	NA	22.5194946284	NA	NA	NA	NA	NA	NA	NA	1.3259359595	2.48681983971304	NA	NA	NA	0.496401	21.5816449327325	19.3
"176"	178	41	"Stipa comata"	"Stipa"	"comata"	"N"	2	NA	NA	NA	NA	33.6619981153846	NA	NA	NA	NA	NA	NA	NA	1.72849487062963	1.83979712241017	NA	1.05568694444444	NA	NA	9.81537755621333	NA
"177"	179	41	"Pseudoroegneria spicata"	"Pseudoroegneria"	"spicata"	"N"	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"178"	180	41	"Pascopyron smithii"	"Pascopyron"	"smithii"	"N"	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"179"	181	41	"Festuca idahoensis"	"Festuca"	"idahoensis"	"N"	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.8607814495	1.66286667461478	NA	0.672903225806452	NA	NA	17.6692676430265	29.6
"180"	182	42	"Centaurea maculosa"	"Centaurea"	"maculosa"	"I"	1	NA	NA	NA	NA	22.5194946284	NA	NA	NA	NA	NA	NA	NA	1.3259359595	2.48681983971304	NA	NA	NA	0.496401	21.5816449327325	19.3
"181"	183	42	"Stipa comata"	"Stipa"	"comata"	"N"	2	NA	NA	NA	NA	33.6619981153846	NA	NA	NA	NA	NA	NA	NA	1.72849487062963	1.83979712241017	NA	1.05568694444444	NA	NA	9.81537755621333	NA
"182"	184	42	"Pseudoroegneria spicata"	"Pseudoroegneria"	"spicata"	"N"	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"183"	185	42	"Pascopyron smithii"	"Pascopyron"	"smithii"	"N"	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"184"	186	42	"Festuca idahoensis"	"Festuca"	"idahoensis"	"N"	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.8607814495	1.66286667461478	NA	0.672903225806452	NA	NA	17.6692676430265	29.6
"185"	187	43	"Bromus diandrus"	"Bromus"	"diandrus"	"I"	1	NA	NA	NA	NA	22.3399435995	NA	NA	NA	NA	NA	NA	NA	1.1873071688	2.52816994858636	NA	1.03257266666667	NA	NA	24.87398798715	NA
"186"	188	43	"Sporobolus airoides"	"Sporobolus"	"airoides"	"N"	2	NA	NA	NA	NA	40.030268	NA	NA	NA	NA	NA	NA	NA	0.8578596395	1.91419619998125	NA	1.4966866	NA	NA	20.1158490565	NA
"187"	189	44	"Hordeum marinum"	"Hordeum"	"marinum"	"I"	1	NA	NA	NA	NA	16.4	NA	NA	NA	NA	NA	NA	NA	1.30303775	2.99167773890909	NA	NA	NA	NA	31.1040743153375	NA
"188"	190	44	"Sporobolus airoides"	"Sporobolus"	"airoides"	"N"	2	NA	NA	NA	NA	40.030268	NA	NA	NA	NA	NA	NA	NA	0.8578596395	1.91419619998125	NA	1.4966866	NA	NA	20.1158490565	NA
"189"	191	45	"Berberis thunbergii"	"Berberis"	"thunbergii"	"I"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.097027066	1.72307142855714	NA	NA	NA	NA	12.8658606795962	21.3
"190"	192	45	"Vaccinium stamineum"	"Vaccinium"	"stamineum"	"N"	2	NA	NA	NA	NA	26.6002492	NA	NA	NA	NA	NA	NA	NA	1.31329681614706	1.52192766351534	0.667116666666667	NA	NA	0.6173345	13.7749562971041	12.1142857142857
"191"	193	45	"Vaccinium pallidum"	"Vaccinium"	"pallidum"	"N"	3	NA	NA	NA	NA	26.6002492	NA	NA	NA	NA	NA	NA	NA	1.31329681614706	1.52192766351534	0.667116666666667	NA	NA	0.6173345	13.7749562971041	12.1142857142857
"192"	194	45	"Vaccinium angustifolium"	"Vaccinium"	"angustifolium"	"N"	4	NA	NA	NA	NA	26.6002492	NA	NA	NA	NA	NA	NA	NA	1.31329681614706	1.52192766351534	0.667116666666667	NA	NA	0.6173345	13.7749562971041	12.1142857142857
"193"	195	45	"Quercus spp"	"Quercus"	"spp"	"N"	5	NA	NA	NA	NA	23.2264758761585	59.7478260869565	101.955	NA	83.8835	NA	NA	NA	1.88883861208443	1.9137141967259	1.062	1.15580101851852	NA	0.202142844497608	11.2796027793589	13.5692307692308
"194"	196	45	"Gaylussacia baccata"	"Gaylussacia"	"baccata"	"N"	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.121788788	1.646111	NA	NA	NA	0.423	12.9516181393333	NA
"195"	197	45	"Carya spp"	"Carya"	"spp"	"N"	7	NA	NA	NA	NA	29.15	38.5	NA	NA	NA	NA	NA	NA	1.39481235322727	1.85680294285714	NA	1.525	NA	NA	18.4573367723548	NA
"196"	198	45	"Betula lenta"	"Betula"	"lenta"	"N"	8	NA	NA	NA	NA	27.9	58.6571428571429	NA	NA	NA	NA	NA	NA	1.85037273245946	2.42195512827123	0.842475	1.95339542917031	NA	0.906104486486486	17.396524295526	16.3
"197"	199	46	"Berberis thunbergii"	"Berberis"	"thunbergii"	"I"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.097027066	1.72307142855714	NA	NA	NA	NA	12.8658606795962	21.3
"198"	200	46	"Vaccinium stamineum"	"Vaccinium"	"stamineum"	"N"	2	NA	NA	NA	NA	26.6002492	NA	NA	NA	NA	NA	NA	NA	1.31329681614706	1.52192766351534	0.667116666666667	NA	NA	0.6173345	13.7749562971041	12.1142857142857
"199"	201	46	"Vaccinium pallidum"	"Vaccinium"	"pallidum"	"N"	3	NA	NA	NA	NA	26.6002492	NA	NA	NA	NA	NA	NA	NA	1.31329681614706	1.52192766351534	0.667116666666667	NA	NA	0.6173345	13.7749562971041	12.1142857142857
"200"	202	46	"Vaccinium angustifolium"	"Vaccinium"	"angustifolium"	"N"	4	NA	NA	NA	NA	26.6002492	NA	NA	NA	NA	NA	NA	NA	1.31329681614706	1.52192766351534	0.667116666666667	NA	NA	0.6173345	13.7749562971041	12.1142857142857
"201"	203	46	"Quercus spp"	"Quercus"	"spp"	"N"	5	NA	NA	NA	NA	23.2264758761585	59.7478260869565	101.955	NA	83.8835	NA	NA	NA	1.88883861208443	1.9137141967259	1.062	1.15580101851852	NA	0.202142844497608	11.2796027793589	13.5692307692308
"202"	204	46	"Gaylussacia baccata"	"Gaylussacia"	"baccata"	"N"	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.121788788	1.646111	NA	NA	NA	0.423	12.9516181393333	NA
"203"	205	46	"Carya spp"	"Carya"	"spp"	"N"	7	NA	NA	NA	NA	29.15	38.5	NA	NA	NA	NA	NA	NA	1.39481235322727	1.85680294285714	NA	1.525	NA	NA	18.4573367723548	NA
"204"	206	46	"Betula lenta"	"Betula"	"lenta"	"N"	8	NA	NA	NA	NA	27.9	58.6571428571429	NA	NA	NA	NA	NA	NA	1.85037273245946	2.42195512827123	0.842475	1.95339542917031	NA	0.906104486486486	17.396524295526	16.3
"205"	207	47	"Berberis thunbergii"	"Berberis"	"thunbergii"	"I"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.097027066	1.72307142855714	NA	NA	NA	NA	12.8658606795962	21.3
"206"	208	47	"Vaccinium stamineum"	"Vaccinium"	"stamineum"	"N"	2	NA	NA	NA	NA	26.6002492	NA	NA	NA	NA	NA	NA	NA	1.31329681614706	1.52192766351534	0.667116666666667	NA	NA	0.6173345	13.7749562971041	12.1142857142857
"207"	209	47	"Vaccinium pallidum"	"Vaccinium"	"pallidum"	"N"	3	NA	NA	NA	NA	26.6002492	NA	NA	NA	NA	NA	NA	NA	1.31329681614706	1.52192766351534	0.667116666666667	NA	NA	0.6173345	13.7749562971041	12.1142857142857
"208"	210	47	"Vaccinium angustifolium"	"Vaccinium"	"angustifolium"	"N"	4	NA	NA	NA	NA	26.6002492	NA	NA	NA	NA	NA	NA	NA	1.31329681614706	1.52192766351534	0.667116666666667	NA	NA	0.6173345	13.7749562971041	12.1142857142857
"209"	211	47	"Quercus spp"	"Quercus"	"spp"	"N"	5	NA	NA	NA	NA	23.2264758761585	59.7478260869565	101.955	NA	83.8835	NA	NA	NA	1.88883861208443	1.9137141967259	1.062	1.15580101851852	NA	0.202142844497608	11.2796027793589	13.5692307692308
"210"	212	47	"Gaylussacia baccata"	"Gaylussacia"	"baccata"	"N"	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.121788788	1.646111	NA	NA	NA	0.423	12.9516181393333	NA
"211"	213	47	"Carya spp"	"Carya"	"spp"	"N"	7	NA	NA	NA	NA	29.15	38.5	NA	NA	NA	NA	NA	NA	1.39481235322727	1.85680294285714	NA	1.525	NA	NA	18.4573367723548	NA
"212"	214	47	"Betula lenta"	"Betula"	"lenta"	"N"	8	NA	NA	NA	NA	27.9	58.6571428571429	NA	NA	NA	NA	NA	NA	1.85037273245946	2.42195512827123	0.842475	1.95339542917031	NA	0.906104486486486	17.396524295526	16.3
"213"	215	48	"Microstegium vimineum"	"Microstegium"	"vimineum"	"I"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"214"	216	48	"Vaccinium stamineum"	"Vaccinium"	"stamineum"	"N"	2	NA	NA	NA	NA	26.6002492	NA	NA	NA	NA	NA	NA	NA	1.31329681614706	1.52192766351534	0.667116666666667	NA	NA	0.6173345	13.7749562971041	12.1142857142857
"215"	217	48	"Vaccinium pallidum"	"Vaccinium"	"pallidum"	"N"	3	NA	NA	NA	NA	26.6002492	NA	NA	NA	NA	NA	NA	NA	1.31329681614706	1.52192766351534	0.667116666666667	NA	NA	0.6173345	13.7749562971041	12.1142857142857
"216"	218	48	"Vaccinium angustifolium"	"Vaccinium"	"angustifolium"	"N"	4	NA	NA	NA	NA	26.6002492	NA	NA	NA	NA	NA	NA	NA	1.31329681614706	1.52192766351534	0.667116666666667	NA	NA	0.6173345	13.7749562971041	12.1142857142857
"217"	219	48	"Quercus spp"	"Quercus"	"spp"	"N"	5	NA	NA	NA	NA	23.2264758761585	59.7478260869565	101.955	NA	83.8835	NA	NA	NA	1.88883861208443	1.9137141967259	1.062	1.15580101851852	NA	0.202142844497608	11.2796027793589	13.5692307692308
"218"	220	48	"Gaylussacia baccata"	"Gaylussacia"	"baccata"	"N"	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.121788788	1.646111	NA	NA	NA	0.423	12.9516181393333	NA
"219"	221	48	"Carya spp"	"Carya"	"spp"	"N"	7	NA	NA	NA	NA	29.15	38.5	NA	NA	NA	NA	NA	NA	1.39481235322727	1.85680294285714	NA	1.525	NA	NA	18.4573367723548	NA
"220"	222	48	"Betula lenta"	"Betula"	"lenta"	"N"	8	NA	NA	NA	NA	27.9	58.6571428571429	NA	NA	NA	NA	NA	NA	1.85037273245946	2.42195512827123	0.842475	1.95339542917031	NA	0.906104486486486	17.396524295526	16.3
"221"	223	49	"Microstegium vimineum"	"Microstegium"	"vimineum"	"I"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"222"	224	49	"Vaccinium stamineum"	"Vaccinium"	"stamineum"	"N"	2	NA	NA	NA	NA	26.6002492	NA	NA	NA	NA	NA	NA	NA	1.31329681614706	1.52192766351534	0.667116666666667	NA	NA	0.6173345	13.7749562971041	12.1142857142857
"223"	225	49	"Vaccinium pallidum"	"Vaccinium"	"pallidum"	"N"	3	NA	NA	NA	NA	26.6002492	NA	NA	NA	NA	NA	NA	NA	1.31329681614706	1.52192766351534	0.667116666666667	NA	NA	0.6173345	13.7749562971041	12.1142857142857
"224"	226	49	"Vaccinium angustifolium"	"Vaccinium"	"angustifolium"	"N"	4	NA	NA	NA	NA	26.6002492	NA	NA	NA	NA	NA	NA	NA	1.31329681614706	1.52192766351534	0.667116666666667	NA	NA	0.6173345	13.7749562971041	12.1142857142857
"225"	227	49	"Quercus spp"	"Quercus"	"spp"	"N"	5	NA	NA	NA	NA	23.2264758761585	59.7478260869565	101.955	NA	83.8835	NA	NA	NA	1.88883861208443	1.9137141967259	1.062	1.15580101851852	NA	0.202142844497608	11.2796027793589	13.5692307692308
"226"	228	49	"Gaylussacia baccata"	"Gaylussacia"	"baccata"	"N"	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.121788788	1.646111	NA	NA	NA	0.423	12.9516181393333	NA
"227"	229	49	"Carya spp"	"Carya"	"spp"	"N"	7	NA	NA	NA	NA	29.15	38.5	NA	NA	NA	NA	NA	NA	1.39481235322727	1.85680294285714	NA	1.525	NA	NA	18.4573367723548	NA
"228"	230	49	"Betula lenta"	"Betula"	"lenta"	"N"	8	NA	NA	NA	NA	27.9	58.6571428571429	NA	NA	NA	NA	NA	NA	1.85037273245946	2.42195512827123	0.842475	1.95339542917031	NA	0.906104486486486	17.396524295526	16.3
"229"	231	50	"Berberis thunbergii"	"Berberis"	"thunbergii"	"I"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.097027066	1.72307142855714	NA	NA	NA	NA	12.8658606795962	21.3
